generate_params:do_sample,generate_params:max_new_tokens,generate_params:temperature,model,sarcasm_model,sarcasm_prob_neutral:max,sarcasm_prob_neutral:mean,sarcasm_prob_neutral:min,sarcasm_prob_neutral:q1,sarcasm_prob_neutral:q2,sarcasm_prob_neutral:q3,sarcasm_prob_neutral:std,sarcasm_prob_orig:max,sarcasm_prob_orig:mean,sarcasm_prob_orig:min,sarcasm_prob_orig:q1,sarcasm_prob_orig:q2,sarcasm_prob_orig:q3,sarcasm_prob_orig:std,similarity:max,similarity:mean,similarity:min,similarity:q1,similarity:q2,similarity:q3,similarity:std,similarity_model
True,100,0.5,maxmarcon/gpt2-sarcasm-defuser,helinivan/english-sarcasm-detector,0.4547992348670959,0.0174626997022917,0.0034579634666442,0.0066698789596557,0.0094377398490905,0.0138859748840332,0.0360295620608896,0.9518612027168274,0.110023406418887,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978114994599398,1.0,0.6355253433639353,0.1979925036430359,0.5204558372497559,0.6344279050827026,0.7666385173797607,0.1682376907881035,multi-qa-mpnet-base-dot-v1
True,100,1.5,maxmarcon/gpt2-sarcasm-defuser,helinivan/english-sarcasm-detector,0.9587106704711914,0.0357202826124249,0.00368332862854,0.0068240761756896,0.010252833366394,0.0202736556529998,0.1000253674325391,0.9518612027168274,0.110023406418887,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978114994599398,1.0,0.4827908274049711,0.0905107259750366,0.3829907923936844,0.4826304316520691,0.5814119577407837,0.1467053028395843,multi-qa-mpnet-base-dot-v1
False,20,1.0,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8782607913017273,0.0224461006395744,0.0031015872955322,0.0071245729923248,0.0098919868469238,0.0164161920547485,0.0593092067097714,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6692146729339253,0.2344454526901245,0.5613795518875122,0.6766248941421509,0.7831389009952545,0.1527569270795453,multi-qa-mpnet-base-dot-v1
False,50,1.0,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8782607913017273,0.0209576778941684,0.0031015872955322,0.0068792402744293,0.0096171498298645,0.0158302187919616,0.0568635080682999,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6724115741072278,0.2326516658067703,0.5708399713039398,0.6796988248825073,0.782392680644989,0.1514757849721223,multi-qa-mpnet-base-dot-v1
False,100,1.0,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8782607913017273,0.0209503525435322,0.0031015872955322,0.006858468055725,0.0096171498298645,0.0158302187919616,0.0568652285680662,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6723023523886998,0.2326516658067703,0.5708399713039398,0.6796988248825073,0.782392680644989,0.1516594267350433,multi-qa-mpnet-base-dot-v1
True,50,1.0,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.3569623827934265,0.023816775793981,0.0036199688911437,0.0069501996040344,0.0101824402809143,0.0192220211029052,0.0419091361502112,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6170533623659249,0.1406337916851043,0.4953359514474869,0.6182631254196167,0.7400194406509399,0.168813029010278,multi-qa-mpnet-base-dot-v1
True,50,0.5,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.6108058094978333,0.023257147543358,0.0027811527252197,0.006555289030075,0.0096074342727661,0.0154581069946289,0.0555833958467453,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6615278741325995,0.1728177368640899,0.549351155757904,0.6653466820716858,0.77909055352211,0.160858350451724,multi-qa-mpnet-base-dot-v1
True,50,1.5,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.9407755732536316,0.0320556139705157,0.0033302903175354,0.0068111419677734,0.0110881328582763,0.0213754177093505,0.0773126746734444,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9620433449745178,0.5581986648115245,0.1136439219117164,0.4390857070684433,0.5672252774238586,0.674152284860611,0.1665044059926101,multi-qa-mpnet-base-dot-v1
True,20,1.0,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8615401387214661,0.0245335291130374,0.0033133625984191,0.0068723857402801,0.0102533102035522,0.0197550654411315,0.0565474258584521,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6179876097223975,0.1431846618652343,0.5051048696041107,0.6157465577125549,0.726386308670044,0.155908322421315,multi-qa-mpnet-base-dot-v1
True,20,0.5,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.5262411832809448,0.0206940407704825,0.0029041767120361,0.0068933367729187,0.0095703601837158,0.0154478251934051,0.050274477618589,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6515735228856404,0.2193070203065872,0.5347531139850616,0.6564527153968811,0.7788047194480896,0.16162270337298,multi-qa-mpnet-base-dot-v1
True,100,1.5,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.5128663182258606,0.0251409971352779,0.0031045675277709,0.0065353512763977,0.0093849897384643,0.0195411145687103,0.052307999221667,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.978621780872345,0.5535257904969081,0.0986601263284683,0.4317957609891891,0.5674126148223877,0.6766793131828308,0.1748092622349171,multi-qa-mpnet-base-dot-v1
True,100,1.0,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.7561334371566772,0.0251815494864878,0.0030946135520935,0.0068369805812835,0.0094609260559082,0.0183664262294769,0.0612380065076059,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9688725471496582,0.6286643785057646,0.1712126284837722,0.5220305919647217,0.6399514675140381,0.7392570674419403,0.1590033697402325,multi-qa-mpnet-base-dot-v1
True,100,0.5,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.525922954082489,0.0205688493420379,0.0034019351005554,0.0067346096038818,0.0095922350883483,0.0166760981082916,0.0429657358902734,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,1.0,0.6578411709178578,0.1976723968982696,0.5478101968765259,0.6601115465164185,0.774308979511261,0.1582016163444251,multi-qa-mpnet-base-dot-v1
True,100,1.5,maxmarcon/gpt2-medium-sarcasm-defuser,helinivan/english-sarcasm-detector,0.5757284164428711,0.0260461146181279,0.0034897923469543,0.0063294470310211,0.0091796517372131,0.0171777606010437,0.0603894972507537,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9636172652244568,0.5400780088597475,0.0263026468455791,0.4214157164096832,0.5437794923782349,0.653914749622345,0.1667099447818741,multi-qa-mpnet-base-dot-v1
False,20,1.0,gpt2,helinivan/english-sarcasm-detector,0.8972135186195374,0.0580484230108935,0.0030764937400817,0.0068482458591461,0.0111557841300964,0.0252815186977386,0.1543412864577591,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9999999403953552,0.6131655949534792,0.1963916420936584,0.4737079888582229,0.6154700517654419,0.7446246445178986,0.1792147504730455,multi-qa-mpnet-base-dot-v1
False,50,1.0,gpt2,helinivan/english-sarcasm-detector,0.9548811316490172,0.0511714537938435,0.0037603378295898,0.0067531466484069,0.0094420909881591,0.014715164899826,0.1494203638927925,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9881764650344848,0.5934379350356381,0.1493655443191528,0.4749884009361267,0.5919517278671265,0.7127424478530884,0.1661715518260193,multi-qa-mpnet-base-dot-v1
False,100,1.0,gpt2,helinivan/english-sarcasm-detector,0.9400866031646729,0.0498801493885541,0.0037559270858764,0.0070120990276336,0.0091577768325805,0.0136991739273071,0.1464499055413469,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.944997251033783,0.5823271156862528,0.1740160435438156,0.4642443358898163,0.5807195901870728,0.6966695189476013,0.1563773667917314,multi-qa-mpnet-base-dot-v1
True,50,1.0,gpt2,helinivan/english-sarcasm-detector,0.985647201538086,0.0596503405859976,0.0031973123550415,0.0064307749271392,0.0101785659790039,0.0328032076358795,0.1400518824524728,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9112418293952942,0.4692160012445064,0.1299782693386078,0.3606051504611969,0.462356299161911,0.5699565410614014,0.1449010186428179,multi-qa-mpnet-base-dot-v1
True,50,0.5,gpt2,helinivan/english-sarcasm-detector,0.9445830583572388,0.0510824773046705,0.003325343132019,0.0063987076282501,0.0089377164840698,0.0185992121696472,0.1400113475383613,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9872716665267944,0.5431037477772646,0.1380451321601867,0.4255797266960144,0.5302048921585083,0.6576312184333801,0.1588822861430699,multi-qa-mpnet-base-dot-v1
True,50,1.5,gpt2,helinivan/english-sarcasm-detector,0.9730008244514464,0.094151315905831,0.0031268000602722,0.0087856948375701,0.0185232758522033,0.0815117061138153,0.1731466679072468,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.7546877861022949,0.4326373913221889,0.1037378683686256,0.3469310253858566,0.4323964416980743,0.5143758058547974,0.1157432299151018,multi-qa-mpnet-base-dot-v1
True,20,1.0,gpt2,helinivan/english-sarcasm-detector,0.9848239421844482,0.0714110486435167,0.0032441020011901,0.0080584287643432,0.0146600604057312,0.0498406887054443,0.1522901825388333,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.977308452129364,0.4808114610838168,0.1300453394651413,0.376535102725029,0.4603295028209686,0.5754604637622833,0.1463730706325986,multi-qa-mpnet-base-dot-v1
True,20,0.5,gpt2,helinivan/english-sarcasm-detector,0.9426069259643556,0.0574733129655471,0.0033553838729858,0.0067995190620422,0.0108872056007385,0.0273666977882385,0.139272835789199,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9999999403953552,0.5533931222226884,0.1775426864624023,0.4193832278251648,0.5383272171020508,0.6728263795375824,0.1777476311412237,multi-qa-mpnet-base-dot-v1
True,100,1.5,gpt2,helinivan/english-sarcasm-detector,0.9445587396621704,0.0665930100161619,0.003571331501007,0.008111834526062,0.0135985016822814,0.0444041490554809,0.1394232891453083,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.8060307502746582,0.4182769394131622,0.1069356426596641,0.3259580135345459,0.4193724393844604,0.4988317489624023,0.1265675574556135,multi-qa-mpnet-base-dot-v1
True,100,1.0,gpt2,helinivan/english-sarcasm-detector,0.984798014163971,0.0455976867916608,0.0031132102012634,0.0061551630496978,0.0092836022377014,0.0205312371253967,0.1230855867037409,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.8247529864311218,0.4538040883462838,0.1060441806912422,0.3613430112600326,0.4549211263656616,0.5439936518669128,0.1367852931633371,multi-qa-mpnet-base-dot-v1
True,100,0.5,gpt2,helinivan/english-sarcasm-detector,0.9870362877845764,0.0490135604685003,0.0038236379623413,0.0060029327869415,0.0081435441970825,0.0158039331436157,0.1436825486121712,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.953729510307312,0.5236541874179936,0.1260399669408798,0.4142223298549652,0.5219309329986572,0.628022313117981,0.1547044542936046,multi-qa-mpnet-base-dot-v1
True,100,1.5,gpt2,helinivan/english-sarcasm-detector,0.9848953485488892,0.0704832863326024,0.0037947297096252,0.0080156326293945,0.0149514079093933,0.0471455454826355,0.1500314081503826,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.8031463027000427,0.4181849717190771,0.0711812078952789,0.3315656036138534,0.4121944010257721,0.4943739771842956,0.1192645672172865,multi-qa-mpnet-base-dot-v1
False,20,1.0,gpt2-medium,helinivan/english-sarcasm-detector,0.7417025566101074,0.0567548093169626,0.0032256245613098,0.0068451166152954,0.0136963725090026,0.068553626537323,0.0974509313023204,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9872521758079528,0.4929741550274569,0.1328205913305282,0.364754393696785,0.4753415882587433,0.5924519598484039,0.1702701110881183,multi-qa-mpnet-base-dot-v1
False,50,1.0,gpt2-medium,helinivan/english-sarcasm-detector,0.8337880373001099,0.0328042403616086,0.0038802623748779,0.0060047209262847,0.0100221633911132,0.0219258069992065,0.0849407369297766,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9943891763687134,0.4844654116215128,0.1049991622567176,0.3641065508127212,0.4765862226486206,0.5872633755207062,0.155691960481897,multi-qa-mpnet-base-dot-v1
False,100,1.0,gpt2-medium,helinivan/english-sarcasm-detector,0.9186439514160156,0.0339644129830177,0.0039852857589721,0.0062572360038757,0.0091750025749206,0.0163130760192871,0.0986192550068313,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.987241506576538,0.4804445680343743,0.1521224528551101,0.3717077076435089,0.4740574061870575,0.578527420759201,0.1459286806035957,multi-qa-mpnet-base-dot-v1
True,50,1.0,gpt2-medium,helinivan/english-sarcasm-detector,0.8702753782272339,0.0589385773196364,0.0032161474227905,0.0066702961921691,0.0114675760269165,0.0376982986927032,0.1342588997491985,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9975553154945374,0.4206686211204288,0.0629817321896553,0.3229957967996597,0.4161781370639801,0.5027715563774109,0.1336988280274674,multi-qa-mpnet-base-dot-v1
True,50,0.5,gpt2-medium,helinivan/english-sarcasm-detector,0.9049760103225708,0.0564535013352981,0.0033388137817382,0.0065060257911682,0.011674165725708,0.0322242379188537,0.130047105519978,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9582909345626832,0.4619857802798953,0.0239107366651296,0.3526487052440643,0.4455569982528686,0.5636457204818726,0.1484891795220788,multi-qa-mpnet-base-dot-v1
True,50,1.5,gpt2-medium,helinivan/english-sarcasm-detector,0.8511119484901428,0.0731969867089782,0.0035546422004699,0.0075240135192871,0.016353964805603,0.0555342733860015,0.1394869915150728,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.7692558765411377,0.3960729273581745,0.1399993151426315,0.3131094723939895,0.3841272592544555,0.4659202247858047,0.1161763326291677,multi-qa-mpnet-base-dot-v1
True,20,1.0,gpt2-medium,helinivan/english-sarcasm-detector,0.9069511294364928,0.0905301373414319,0.0030268430709838,0.0077733993530273,0.0175709724426269,0.0910473763942718,0.1535610061257657,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9907877445220948,0.4155629503154995,0.0854266509413719,0.3228441029787063,0.4086018204689026,0.4974988400936126,0.1315440400399672,multi-qa-mpnet-base-dot-v1
True,20,0.5,gpt2-medium,helinivan/english-sarcasm-detector,0.9731675386428832,0.0784642716850897,0.0032504796981811,0.0066957175731658,0.0147573947906494,0.0740260183811187,0.1433409747118524,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9654558300971984,0.4671990397301587,0.1280786246061325,0.3487799614667892,0.4545702934265136,0.566888302564621,0.1582181470640666,multi-qa-mpnet-base-dot-v1
True,100,1.5,gpt2-medium,helinivan/english-sarcasm-detector,0.9035249948501588,0.0692077212863498,0.0031933784484863,0.0073674619197845,0.0140401124954223,0.039041131734848,0.1461648769937105,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.777037501335144,0.390285953894408,0.0963190570473671,0.3098794221878052,0.3749411106109619,0.462052658200264,0.1154351274168318,multi-qa-mpnet-base-dot-v1
True,100,1.0,gpt2-medium,helinivan/english-sarcasm-detector,0.8694066405296326,0.0433284469325133,0.0032681226730346,0.0058694779872894,0.0089731812477111,0.0222767293453216,0.1127191686462179,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.9859033823013306,0.4011609863903787,0.0829981639981269,0.3047161996364593,0.3929194211959839,0.4869123250246048,0.1315740242571208,multi-qa-mpnet-base-dot-v1
True,100,0.5,gpt2-medium,helinivan/english-sarcasm-detector,0.9731993675231934,0.0551345530182424,0.0033990740776062,0.0061700940132141,0.0091834068298339,0.0198840498924255,0.1523655399354213,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.987241506576538,0.4560999275382721,0.044720496982336,0.3503961861133575,0.4522644281387329,0.5508559942245483,0.1523242339881823,multi-qa-mpnet-base-dot-v1
True,100,1.5,gpt2-medium,helinivan/english-sarcasm-detector,0.9589759707450868,0.0666230500346482,0.0035978555679321,0.007330298423767,0.0143417716026306,0.0524618923664093,0.1363561004737798,0.9518612027168274,0.1100234084659152,0.0031538605690002,0.0089910924434661,0.022083044052124,0.091151475906372,0.1978115006771518,0.7155606746673584,0.3774955628571486,0.0257747434079647,0.2964690774679184,0.3762054443359375,0.447402760386467,0.1123491987890607,multi-qa-mpnet-base-dot-v1
False,20,1.0,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.0280638521367853,0.003283679485321,0.0072669684886932,0.0106647610664367,0.0196093916893005,0.0721064103775199,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7847918609778086,0.3354335427284241,0.6892140507698059,0.8021267652511597,0.8967311084270477,0.143341401977214,multi-qa-mpnet-base-dot-v1
False,50,1.0,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.0275635757831612,0.0034115314483642,0.0072387158870697,0.0105530023574829,0.0192063748836517,0.0721540341551236,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7924430376953548,0.3354335427284241,0.6965882480144501,0.8218820095062256,0.9037155508995056,0.1439601570969324,multi-qa-mpnet-base-dot-v1
False,100,1.0,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.0275541689660814,0.0034115314483642,0.0072387158870697,0.0105530023574829,0.019124686717987,0.0721548883844516,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7924495007654633,0.3354335427284241,0.6965882480144501,0.8218820095062256,0.9037155508995056,0.1439616533627981,multi-qa-mpnet-base-dot-v1
True,50,1.0,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8640799522399902,0.0272478022960701,0.0033821463584899,0.0070626735687255,0.0105332732200622,0.0187816321849823,0.0693682136654196,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7882728907797072,0.3196665048599243,0.693787157535553,0.8102710247039795,0.8993158936500549,0.1457567193150997,multi-qa-mpnet-base-dot-v1
True,50,0.5,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.7735850214958191,0.0274595128165351,0.0034115314483642,0.0071658492088317,0.0105717778205871,0.020048052072525,0.0654698184406574,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7914211101002163,0.3354335427284241,0.6886050999164581,0.821881890296936,0.9049147963523864,0.1461375155294086,multi-qa-mpnet-base-dot-v1
True,50,1.5,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.8384315371513367,0.0268892230409564,0.0034175515174865,0.0071864426136016,0.0101598501205444,0.0181666016578674,0.0704566645124607,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7636473652690348,0.2128509581089019,0.6613445580005646,0.7894909977912903,0.88421231508255,0.1575213521480278,multi-qa-mpnet-base-dot-v1
True,20,1.0,maxmarcon/bart-base-sarcasm-defuser,helinivan/english-sarcasm-detector,0.7735850214958191,0.0259976494191872,0.003283679485321,0.0073495507240295,0.010451316833496,0.0192201137542724,0.0625214687040181,0.9518612027168274,0.1100234013615232,0.0031538605690002,0.0089910924434661,0.022083044052124,0.0911515355110168,0.197811488940134,1.0000001192092896,0.7773379197626403,0.3235867917537689,0.6732047498226166,0.7990748286247253,0.8853258788585663,0.1429866311943272,multi-qa-mpnet-base-dot-v1
